372,372,161,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,160,160,160,160,160,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,161,372,372,372,372,372,372,372,372,372
372,372,372,372,372,372,372,372,372,161,372,372,372,372,372,372,372,372,372,161,372,372,372,372,372,160,372,372,372,372,372,372,372,372,160,160,372,372,161,372,160,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,161,161,161,161,161,161,372,372,372,372,372
372,372,161,372,372,372,372,372,372,372,372,372,372,372,372,372,372,161,161,161,372,372,372,372,372,160,160,372,372,372,372,372,372,161,161,161,161,372,161,372,160,160,372,372,372,372,372,372,372,372,372,372,161,372,372,372,372,161,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,161,161,372,372,372,201,372,372,372,372,372,372,372,372,372,161,372,372,372,372,161,161,161,372,372,372
372,372,161,372,372,372,372,372,161,372,372,372,372,372,372,372,161,161,372,372,160,372,372,372,160,372,372,372,372,161,161,161,160,161,161,161,161,161,161,161,372,160,160,160,372,372,372,372,372,372,372,161,161,372,372,161,161,161,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,161,161,372,372,161,161,372,372,201,201,201,372,161,161,161,372,372,372,161,372,372,372,372,372,372,161,161,161,161
161,161,161,161,161,161,161,372,372,372,372,372,372,372,372,161,161,372,372,372,372,160,372,372,160,160,372,372,372,161,372,372,160,161,161,372,372,161,161,161,372,372,160,160,160,372,372,161,161,372,372,372,161,161,161,161,372,161,161,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,161,372,372,372,372,372,372,161,372,372,372,372,372,372,161,161,161,161,161,161,201,161,161,372,372,372,161,372,372,372,372,372,372,372,372,372,161
372,372,372,372,161,372,161,372,372,372,372,372,372,161,161,372,372,372,372,372,372,160,160,372,160,160,372,372,372,372,372,160,160,161,372,372,372,372,161,161,372,160,160,372,372,372,372,161,161,161,161,372,161,372,372,372,372,372,161,161,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,161,372,372,372,372,372,372,372,372,372,161,161,161,161,161,372,372,372,372,372,372,161,161,161,372,372,372,161,372,372,372,372,372,372,372,372,161
372,372,372,161,161,161,161,161,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,160,160,372,372,372,372,372,372,160,372,372,372,372,372,161,161,161,372,160,372,372,372,372,372,161,372,372,372,372,161,161,161,161,161,161,161,161,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,161,161,372,372,372,161,161,372,161,372,372,161,372,372,372,372,372,161,201,372,161,161,161,161,161,161,161,161,161,161,372,161,372,161
372,372,161,161,372,161,161,161,372,372,372,372,372,161,161,372,372,372,372,372,160,161,161,161,160,160,160,160,160,161,161,161,160,372,372,372,372,161,372,160,160,160,160,372,372,372,372,372,161,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,161,372,372,161,372,372,372,161,161,161,372,372,161,161,372,372,372,372,372,161,201,372,372,372,372,372,372,372,372,161,161,372,161,161,161,161
372,372,372,372,372,372,372,372,372,161,161,372,372,372,161,161,161,161,161,161,161,372,372,372,372,160,160,160,372,372,160,160,160,372,160,160,160,160,160,160,372,372,160,372,372,372,372,372,161,372,372,372,161,372,372,372,372,161,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,161,161,161,161,372,372,161,161,161,161,161,372,372,161,161,372,372,372,372,372,161,161,201,372,372,372,372,372,372,372,161,161,372,372,372,161,161,372
372,372,372,372,372,372,372,372,161,161,372,372,372,372,372,372,372,372,372,372,161,161,161,161,161,372,372,372,372,372,160,160,372,372,372,160,160,161,161,372,161,372,160,372,372,160,372,372,161,372,161,161,372,372,372,372,372,161,161,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,161,161,161,372,372,372,161,372,161,372,161,161,372,372,201,372,201,161,372,201,372,372,372,372,372,372,372,372,372,372,372,372,372,372,161,161
